2020-04-07 15:37:16.107290,2,13.5,63.768,63.768,722,722,27
2020-04-07 15:37:16.220779,2,12.0,48.749,48.749,722,722,27
2020-04-07 15:37:16.331681,2,10.5,10.054,10.054,722,722,27
2020-04-07 15:37:16.443258,2,9.0,20.526,20.526,722,722,27
2020-04-07 15:37:16.665541,2,9.0,17.93,17.93,722,722,27
2020-04-07 15:37:16.779335,2,9.0,8.955,8.955,722,722,27
2020-04-07 15:37:16.890575,2,9.0,3.165,3.165,722,722,27
2020-04-07 15:37:17.002049,2,8.0,8.705,8.705,722,722,27
2020-04-07 15:37:17.116921,2,8.0,0.0,0.0,722,722,27
2020-04-07 15:37:17.229743,2,8.0,0.0,0.0,722,722,27
2020-04-07 15:37:17.453636,2,8.0,0.591,0.591,722,722,27
2020-04-07 15:37:17.566735,2,8.0,6.995,6.995,722,722,27
2020-04-07 15:37:17.680488,2,7.5,0.0,0.0,722,722,27
2020-04-07 15:37:17.680758,1,17.5,0.0,0.0,572,572,27
2020-04-07 15:37:17.791435,1,15.0,0.0,0.0,572,572,27
2020-04-07 15:37:17.903819,1,21.5,7.395,7.395,572,572,27
2020-04-07 15:37:18.015358,1,24.5,7.8,7.8,572,572,27
2020-04-07 15:37:18.240936,1,28.0,0.0,0.0,572,572,27
2020-04-07 15:37:18.351970,1,30.0,0.0,0.0,572,572,27
2020-04-07 15:37:18.578853,1,30.5,0.0,0.0,572,572,27
